,a,b,c,k,tau,std(x[-10%:]),x[-1],t/T
898,2.0,1.0,10.0,10.0,3,2.9087916501698757e-07,0.5000001387915194,0.07454999999999999
899,2.0,1.0,10.0,10.0,4,3.2707245970196776e-07,0.5000001458870695,0.08493
900,2.0,2.0,0.5,0.5,2,4.418812193724377e-07,0.49999971442233293,0.02851
901,2.0,2.0,0.5,0.5,3,4.685803508764688e-07,0.4999997163630519,0.02851
902,2.0,2.0,0.5,0.5,4,4.963595090442524e-07,0.49999971903297724,0.02851
903,2.0,2.0,0.5,1.0,2,3.61174873475958e-07,0.6666667552753698,0.03022
904,2.0,2.0,0.5,1.0,3,3.8820851439973525e-07,0.6666667789978734,0.030260000000000002
905,2.0,2.0,0.5,1.0,4,4.1752605877664006e-07,0.6666668045609698,0.0303
906,2.0,2.0,0.5,2.0,2,2.655065924922666e-07,0.7999998630512148,0.03171
907,2.0,2.0,0.5,2.0,3,2.7563060348903903e-07,0.7999998557641168,0.031920000000000004
908,2.0,2.0,0.5,2.0,4,2.7848591352029777e-07,0.7999998555267569,0.032100000000000004
909,2.0,2.0,0.5,5.0,2,2.399708144621117e-07,0.9090907893569905,0.03228
910,2.0,2.0,0.5,5.0,3,3.513885507979894e-07,0.9090908764074555,0.03273
911,2.0,2.0,0.5,5.0,4,2.1796739007876646e-07,0.9090910484305823,0.03398
912,2.0,2.0,0.5,10.0,2,2.3455066946796112e-07,0.9523809140886398,0.03318
913,2.0,2.0,0.5,10.0,3,2.4355917821221635e-07,0.952381093705543,0.035
914,2.0,2.0,0.5,10.0,4,3.033194775561442e-07,0.9523808736009589,0.036910000000000005
915,2.0,2.0,1.0,0.5,2,1.7351994663032973e-07,0.3333332800907039,0.02932
916,2.0,2.0,1.0,0.5,3,1.8553590191262735e-07,0.3333332877654206,0.02936
917,2.0,2.0,1.0,0.5,4,1.9796820976988268e-07,0.33333329584899846,0.029400000000000003
918,2.0,2.0,1.0,1.0,2,4.284191782290593e-07,0.4999997343597333,0.02927
919,2.0,2.0,1.0,1.0,3,4.3247565077820614e-07,0.49999971717258557,0.02935
920,2.0,2.0,1.0,1.0,4,4.3329174697889927e-07,0.49999970197354243,0.02943
921,2.0,2.0,1.0,2.0,2,2.7915776861991527e-07,0.6666668132171005,0.031170000000000003
922,2.0,2.0,1.0,2.0,3,2.721627566667174e-07,0.6666667960364719,0.03157
923,2.0,2.0,1.0,2.0,4,2.5914145775077106e-07,0.6666667737173793,0.03182
924,2.0,2.0,1.0,5.0,2,3.8404078270123906e-07,0.8333333598364573,0.031470000000000005
925,2.0,2.0,1.0,5.0,3,2.632958929831573e-07,0.8333333915674879,0.03296
926,2.0,2.0,1.0,5.0,4,3.4064186782142244e-07,0.8333332495668919,0.03347
927,2.0,2.0,1.0,10.0,2,2.78957433615601e-07,0.9090907579024008,0.032780000000000004
928,2.0,2.0,1.0,10.0,3,3.245600456903908e-07,0.9090910473300137,0.03453
929,2.0,2.0,1.0,10.0,4,3.3059847276607155e-07,0.9090910030802569,0.0365
930,2.0,2.0,2.0,0.5,2,2.9036328430383973e-07,0.2000001465681815,0.02806
931,2.0,2.0,2.0,0.5,3,2.996039874558687e-07,0.20000015561128093,0.02811
932,2.0,2.0,2.0,0.5,4,3.0734412696740113e-07,0.20000016440114915,0.02816
933,2.0,2.0,2.0,1.0,2,3.086501550269133e-07,0.3333331609964626,0.02897
934,2.0,2.0,2.0,1.0,3,3.030576982114787e-07,0.33333316797609247,0.02905
935,2.0,2.0,2.0,1.0,4,3.027658309179872e-07,0.33333317260897233,0.02911
936,2.0,2.0,2.0,2.0,2,1.8942635639282213e-07,0.5000000553291221,0.03018
937,2.0,2.0,2.0,2.0,3,1.9524489208668038e-07,0.5000001019593623,0.030330000000000003
938,2.0,2.0,2.0,2.0,4,2.256092750873319e-07,0.5000001498786593,0.03048
939,2.0,2.0,2.0,5.0,2,3.590834640200638e-07,0.7142855617842231,0.03111
940,2.0,2.0,2.0,5.0,3,2.9430957522552886e-07,0.714285773233303,0.03253
941,2.0,2.0,2.0,5.0,4,3.224466523503894e-07,0.7142858893003404,0.03302
942,2.0,2.0,2.0,10.0,2,2.561832849924617e-07,0.8333334838602403,0.03275
943,2.0,2.0,2.0,10.0,3,3.0457488655609145e-07,0.833333247873515,0.03447
944,2.0,2.0,2.0,10.0,4,3.266597401207824e-07,0.8333332013993379,0.03632
945,2.0,2.0,5.0,0.5,2,2.6932070110269807e-07,0.09090928762845793,0.02553
946,2.0,2.0,5.0,0.5,3,2.809769494146508e-07,0.09090930277718831,0.02557
947,2.0,2.0,5.0,0.5,4,2.955782891708211e-07,0.0909093194933646,0.02562
948,2.0,2.0,5.0,1.0,2,4.3067793152393054e-07,0.16666640830128346,0.026900000000000004
949,2.0,2.0,5.0,1.0,3,4.624161923674706e-07,0.16666642051222913,0.027
950,2.0,2.0,5.0,1.0,4,4.817177474866235e-07,0.16666646459725284,0.02716
951,2.0,2.0,5.0,2.0,2,3.7154187653644066e-07,0.28571420470503167,0.02868
952,2.0,2.0,5.0,2.0,3,4.0898338234449654e-07,0.2857142602930848,0.02883
953,2.0,2.0,5.0,2.0,4,4.274362319838522e-07,0.2857143389050968,0.02901
954,2.0,2.0,5.0,5.0,2,2.839561276904446e-07,0.5000001296522913,0.030670000000000003
955,2.0,2.0,5.0,5.0,3,3.080418604187402e-07,0.49999997884800695,0.031100000000000003
956,2.0,2.0,5.0,5.0,4,2.6579244107701156e-07,0.49999996845664724,0.032380000000000006
957,2.0,2.0,5.0,10.0,2,3.0748386368425347e-07,0.6666666685999608,0.032119999999999996
958,2.0,2.0,5.0,10.0,3,3.156462681535071e-07,0.6666668384771889,0.03375
959,2.0,2.0,5.0,10.0,4,2.943023423571252e-07,0.6666668197865234,0.036109999999999996
960,2.0,2.0,10.0,0.5,2,3.613495875006378e-07,0.04761919389704721,0.02443
961,2.0,2.0,10.0,0.5,3,3.734600486754968e-07,0.047619163743022434,0.0245
962,2.0,2.0,10.0,0.5,4,3.8494201169351807e-07,0.04761913719218471,0.024560000000000002
963,2.0,2.0,10.0,1.0,2,3.9433049041520056e-07,0.09090928084592219,0.02587
964,2.0,2.0,10.0,1.0,3,3.976077224918125e-07,0.09090931062990051,0.02595
965,2.0,2.0,10.0,1.0,4,4.0275418970889133e-07,0.09090933463609789,0.026019999999999998
966,2.0,2.0,10.0,2.0,2,3.421709652782507e-07,0.16666686564899988,0.027620000000000002
967,2.0,2.0,10.0,2.0,3,3.260334533854759e-07,0.16666683894671064,0.02785
968,2.0,2.0,10.0,2.0,4,3.23285447711802e-07,0.1666667882495721,0.02802
969,2.0,2.0,10.0,5.0,2,3.487519972574916e-07,0.333333511821058,0.02942
970,2.0,2.0,10.0,5.0,3,2.81632035166533e-07,0.333333163980246,0.0305
971,2.0,2.0,10.0,5.0,4,3.74083447492446e-07,0.33333333549056043,0.03097
972,2.0,2.0,10.0,10.0,2,2.9307482169931816e-07,0.5000001393105996,0.031420000000000003
973,2.0,2.0,10.0,10.0,3,3.076341801847878e-07,0.5000001270824181,0.03295
974,2.0,2.0,10.0,10.0,4,2.8512078693850117e-07,0.500000169254945,0.03517
975,2.0,5.0,0.5,0.5,2,1.9338036720307783e-07,0.4999997997826043,0.0676
976,2.0,5.0,0.5,0.5,3,1.93661438636109e-07,0.499999799392635,0.06752
977,2.0,5.0,0.5,0.5,4,1.9308522637410553e-07,0.4999997998917641,0.06746
978,2.0,5.0,0.5,1.0,2,1.8617279829371563e-07,0.666666484184925,0.04376
979,2.0,5.0,0.5,1.0,3,1.8640008753453952e-07,0.6666664841407962,0.04365
980,2.0,5.0,0.5,1.0,4,1.8594496661122345e-07,0.6666664847700559,0.043550000000000005
981,2.0,5.0,0.5,2.0,2,1.764456289247798e-07,0.799999839611698,0.022850000000000002
982,2.0,5.0,0.5,2.0,3,1.7605033389903122e-07,0.7999998401266795,0.022670000000000003
983,2.0,5.0,0.5,2.0,4,1.7654077638448387e-07,0.7999998398991212,0.02248
984,2.0,5.0,0.5,5.0,2,1.5858501443877443e-07,0.9090907006026137,0.01261
985,2.0,5.0,0.5,5.0,3,2.2952544467058636e-07,0.9090906854002787,0.0126
986,2.0,5.0,0.5,5.0,4,3.1447480225097474e-07,0.9090906659915486,0.01257
987,2.0,5.0,0.5,10.0,2,2.8558627475389573e-07,0.9523808409298627,0.01286
988,2.0,5.0,0.5,10.0,3,3.601648516488467e-07,0.9523807654540358,0.012950000000000001
989,2.0,5.0,0.5,10.0,4,4.003118635127816e-07,0.9523806915419123,0.01306
990,2.0,5.0,1.0,0.5,2,1.99729619370174e-07,0.3333331149963045,0.04132
991,2.0,5.0,1.0,0.5,3,1.989233190330616e-07,0.3333331154627592,0.041280000000000004
992,2.0,5.0,1.0,0.5,4,1.996982345266434e-07,0.3333331151832643,0.04123
993,2.0,5.0,1.0,1.0,2,1.8923572286153652e-07,0.4999998090097786,0.030060000000000003
994,2.0,5.0,1.0,1.0,3,1.8954132952117711e-07,0.4999998087171404,0.02997
995,2.0,5.0,1.0,1.0,4,1.8908811945730865e-07,0.4999998104108962,0.029900000000000003
996,2.0,5.0,1.0,2.0,2,1.685530555377646e-07,0.6666665248003273,0.01623
997,2.0,5.0,1.0,2.0,3,1.6627510019556312e-07,0.666666529894371,0.016
998,2.0,5.0,1.0,2.0,4,1.624068844791697e-07,0.6666665354848977,0.01575
999,2.0,5.0,1.0,5.0,2,5.166442376610221e-07,0.8333330864833197,0.01191
1000,2.0,5.0,1.0,5.0,3,6.251922096195276e-07,0.8333331559415821,0.01195
1001,2.0,5.0,1.0,5.0,4,8.451730533703922e-08,0.8333334665984815,0.01323
1002,2.0,5.0,1.0,10.0,2,3.635333566813715e-07,0.9090907216210428,0.012620000000000001
1003,2.0,5.0,1.0,10.0,3,4.074332428241772e-07,0.9090906479112295,0.01272
1004,2.0,5.0,1.0,10.0,4,1.6797686577462149e-07,0.9090909455513949,0.013609999999999999
1005,2.0,5.0,2.0,0.5,2,2.0249589866984998e-07,0.19999976977766792,0.02047
1006,2.0,5.0,2.0,0.5,3,2.016060857143501e-07,0.19999977174418837,0.02045
1007,2.0,5.0,2.0,0.5,4,2.0207201078020384e-07,0.19999977218256268,0.02042
1008,2.0,5.0,2.0,1.0,2,1.8028121217789862e-07,0.33333316420172693,0.0155
1009,2.0,5.0,2.0,1.0,3,1.7958212727289838e-07,0.33333316628285137,0.0154
1010,2.0,5.0,2.0,1.0,4,1.782361984582292e-07,0.3333331691727661,0.015300000000000001
1011,2.0,5.0,2.0,2.0,2,7.117670551903025e-07,0.49999849359026494,0.01083
1012,2.0,5.0,2.0,2.0,3,2.0872900653808177e-07,0.49999993433327156,0.0126
1013,2.0,5.0,2.0,2.0,4,1.8484257212721103e-07,0.49999997096325155,0.01272
1014,2.0,5.0,2.0,5.0,2,1.8901315723135894e-07,0.7142858220376537,0.012450000000000001
1015,2.0,5.0,2.0,5.0,3,2.4708356356610687e-07,0.7142858062081805,0.01247
1016,2.0,5.0,2.0,5.0,4,3.1419941130328854e-07,0.7142857860795861,0.01248
1017,2.0,5.0,2.0,10.0,2,1.4358120040363616e-07,0.8333333445159918,0.0129
1018,2.0,5.0,2.0,10.0,3,2.392087865873142e-07,0.8333334350903576,0.01317
1019,2.0,5.0,2.0,10.0,4,2.9802715878737217e-07,0.8333334918698782,0.01333
1020,2.0,5.0,5.0,0.5,2,3.390387655463946e-07,0.09090987810380761,0.00967
1021,2.0,5.0,5.0,0.5,3,3.5025732567692904e-07,0.09090988385230823,0.00968
1022,2.0,5.0,5.0,0.5,4,3.5977264206102534e-07,0.09090990216734655,0.00968
1023,2.0,5.0,5.0,1.0,2,4.3340497383607364e-08,0.1666664355327167,0.011130000000000001
1024,2.0,5.0,5.0,1.0,3,4.478087738952983e-08,0.16666643218028235,0.01115
1025,2.0,5.0,5.0,1.0,4,4.8518887297256114e-08,0.16666642904084122,0.01117
1026,2.0,5.0,5.0,2.0,2,7.194246942717525e-08,0.2857144543566989,0.011779999999999999
1027,2.0,5.0,5.0,2.0,3,5.907790888024583e-08,0.28571445507347043,0.01183
1028,2.0,5.0,5.0,2.0,4,4.8799105813481214e-08,0.2857144539913413,0.01188
1029,2.0,5.0,5.0,5.0,2,4.853433502875709e-07,0.5000002087176437,0.01167
1030,2.0,5.0,5.0,5.0,3,5.09108487418106e-07,0.5000002785926626,0.01175
1031,2.0,5.0,5.0,5.0,4,7.998294500860168e-08,0.5000000845261329,0.012580000000000001
1032,2.0,5.0,5.0,10.0,2,1.816342492215026e-07,0.6666666112766143,0.01254
1033,2.0,5.0,5.0,10.0,3,2.7026762999888443e-07,0.666666524680717,0.01293
1034,2.0,5.0,5.0,10.0,4,2.821137097306008e-07,0.6666665175834275,0.01311
1035,2.0,5.0,10.0,0.5,2,4.98450402882038e-07,0.04761909913376817,0.009269999999999999
1036,2.0,5.0,10.0,0.5,3,5.057864513839165e-07,0.04761909531688415,0.00928
1037,2.0,5.0,10.0,0.5,4,5.171920071736879e-07,0.047619080286795956,0.009300000000000001
1038,2.0,5.0,10.0,1.0,2,1.970982113829319e-07,0.09090902479023534,0.010450000000000001
1039,2.0,5.0,10.0,1.0,3,2.0713463864885616e-07,0.09090903262716803,0.01047
1040,2.0,5.0,10.0,1.0,4,2.1568494420797586e-07,0.09090903514077693,0.01048
1041,2.0,5.0,10.0,2.0,2,8.426761337341098e-08,0.16666678537564972,0.011130000000000001
1042,2.0,5.0,10.0,2.0,3,9.922085460207442e-08,0.16666675354027768,0.011210000000000001
1043,2.0,5.0,10.0,2.0,4,1.22883484577537e-07,0.16666672531204452,0.01128
1044,2.0,5.0,10.0,5.0,2,3.327075457997809e-07,0.3333335273185511,0.0117
1045,2.0,5.0,10.0,5.0,3,3.4765387072332546e-07,0.3333335502124345,0.01176
1046,2.0,5.0,10.0,5.0,4,3.6891397016612115e-07,0.33333357154084114,0.011810000000000001
1047,2.0,5.0,10.0,10.0,2,2.642050052723278e-07,0.5000001082765851,0.0123
1048,2.0,5.0,10.0,10.0,3,2.1528532544165563e-07,0.5000000381668255,0.012450000000000001
1049,2.0,5.0,10.0,10.0,4,1.992546647458225e-07,0.4999999428103487,0.012580000000000001
1050,2.0,10.0,0.5,0.5,2,1.952741565823508e-07,0.4999997951124688,0.14423
1051,2.0,10.0,0.5,0.5,3,1.9510957761108e-07,0.4999997952192513,0.14417000000000002
1052,2.0,10.0,0.5,0.5,4,1.951978938312895e-07,0.4999997953277176,0.14411000000000002
1053,2.0,10.0,0.5,1.0,2,1.8974972417276065e-07,0.6666664768868005,0.0975
1054,2.0,10.0,0.5,1.0,3,1.8965366078280566e-07,0.6666664769986245,0.09741
1055,2.0,10.0,0.5,1.0,4,1.8955344393171533e-07,0.6666664771153037,0.09732
1056,2.0,10.0,0.5,2.0,2,1.8582892209117605e-07,0.7999998200199651,0.05811
1057,2.0,10.0,0.5,2.0,3,1.855402582570345e-07,0.7999998204822437,0.058
1058,2.0,10.0,0.5,2.0,4,1.8560500366642851e-07,0.799999820008397,0.057870000000000005
1059,2.0,10.0,0.5,5.0,2,1.8157441389447807e-07,0.9090907388683108,0.024730000000000002
1060,2.0,10.0,0.5,5.0,3,1.805895255905105e-07,0.909090739363066,0.02458
1061,2.0,10.0,0.5,5.0,4,1.808949327868339e-07,0.9090907400123783,0.02443
1062,2.0,10.0,0.5,10.0,2,1.7038015313287694e-07,0.9523808046491296,0.0106
1063,2.0,10.0,0.5,10.0,3,1.6894284692569603e-07,0.9523808057820734,0.01035
1064,2.0,10.0,0.5,10.0,4,1.6911956402800633e-07,0.9523808061610285,0.01008
1065,2.0,10.0,1.0,0.5,2,2.026444966396429e-07,0.3333331066852479,0.09193000000000001
1066,2.0,10.0,1.0,0.5,3,2.0256495160526308e-07,0.3333331069973194,0.09190000000000001
1067,2.0,10.0,1.0,0.5,4,2.0239085248293342e-07,0.3333331069611468,0.09186
1068,2.0,10.0,1.0,1.0,2,1.9453088878467528e-07,0.49999979637889463,0.07066
1069,2.0,10.0,1.0,1.0,3,1.946502748161834e-07,0.49999979667300865,0.07060000000000001
1070,2.0,10.0,1.0,1.0,4,1.9465309762371096e-07,0.4999997965485353,0.07053
1071,2.0,10.0,1.0,2.0,2,1.88824141348539e-07,0.6666664782327236,0.04718
1072,2.0,10.0,1.0,2.0,3,1.8856750829771955e-07,0.6666664793164739,0.0471
1073,2.0,10.0,1.0,2.0,4,1.887423901328986e-07,0.6666664792145962,0.047
1074,2.0,10.0,1.0,5.0,2,1.8275186290919746e-07,0.8333331606969562,0.0222
1075,2.0,10.0,1.0,5.0,3,1.816723969798859e-07,0.8333331610672292,0.02206
1076,2.0,10.0,1.0,5.0,4,1.8202770057359959e-07,0.8333331616188929,0.021920000000000002
1077,2.0,10.0,1.0,10.0,2,1.6698117596062518e-07,0.9090907645430993,0.00975
1078,2.0,10.0,1.0,10.0,3,1.6724619176480475e-07,0.9090907650975794,0.00948
1079,2.0,10.0,1.0,10.0,4,1.678399350924628e-07,0.9090907697397297,0.009200000000000002
1080,2.0,10.0,2.0,0.5,2,2.1205214946616208e-07,0.19999974309905447,0.051609999999999996
1081,2.0,10.0,2.0,0.5,3,2.117788289024036e-07,0.19999974368965232,0.0516
1082,2.0,10.0,2.0,0.5,4,2.1132178920385742e-07,0.1999997436074967,0.05158
1083,2.0,10.0,2.0,1.0,2,2.016864227605083e-07,0.3333331089636091,0.04453
1084,2.0,10.0,2.0,1.0,3,2.01415261520118e-07,0.33333310974233205,0.0445
1085,2.0,10.0,2.0,1.0,4,2.0094564682907256e-07,0.3333331098138604,0.04446
1086,2.0,10.0,2.0,2.0,2,1.9270227212868904e-07,0.49999979960621194,0.03377
1087,2.0,10.0,2.0,2.0,3,1.9347245142454201e-07,0.49999979973164177,0.0337
1088,2.0,10.0,2.0,2.0,4,1.9313488954952362e-07,0.49999979989100257,0.03363
1089,2.0,10.0,2.0,5.0,2,1.8390934487657488e-07,0.7142855371219947,0.01823
1090,2.0,10.0,2.0,5.0,3,1.837575418705949e-07,0.7142855380314345,0.01811
1091,2.0,10.0,2.0,5.0,4,1.8299111908139598e-07,0.7142855376822089,0.01798
1092,2.0,10.0,2.0,10.0,2,1.5999078077105175e-07,0.8333332044493652,0.00807
1093,2.0,10.0,2.0,10.0,3,1.539974061577369e-07,0.8333332224312775,0.00771
1094,2.0,10.0,2.0,10.0,4,1.2255535749766163e-07,0.8333332796422461,0.00726
1095,2.0,10.0,5.0,0.5,2,2.242416078761226e-07,0.0909087833417302,0.02028
1096,2.0,10.0,5.0,0.5,3,2.24038247951557e-07,0.09090878398127611,0.02028
1097,2.0,10.0,5.0,0.5,4,2.238251106112134e-07,0.0909087846358541,0.02028
1098,2.0,10.0,5.0,1.0,2,2.132741175986421e-07,0.16666640490455079,0.019420000000000003
1099,2.0,10.0,5.0,1.0,3,2.1285243918192747e-07,0.16666640607990107,0.01941
1100,2.0,10.0,5.0,1.0,4,2.124065349701017e-07,0.16666640728695048,0.0194
1101,2.0,10.0,5.0,2.0,2,2.0005811872510113e-07,0.2857140621822526,0.01695
1102,2.0,10.0,5.0,2.0,3,2.0118652751471812e-07,0.28571406219156675,0.01691
1103,2.0,10.0,5.0,2.0,4,2.0005044936303788e-07,0.28571406229037966,0.01687
1104,2.0,10.0,5.0,5.0,2,1.8355946325957877e-07,0.4999998213343028,0.011
1105,2.0,10.0,5.0,5.0,3,1.8427420816089916e-07,0.49999981838231694,0.01088
1106,2.0,10.0,5.0,5.0,4,1.8231661696064525e-07,0.4999998213595962,0.01078
1107,2.0,10.0,5.0,10.0,2,1.8674174508059322e-07,0.6666660926447425,0.00597
1108,2.0,10.0,5.0,10.0,3,4.001378947106053e-07,0.6666656811004811,0.00583
1109,2.0,10.0,5.0,10.0,4,2.2593776677226034e-07,0.6666665664122139,0.006600000000000001
1110,2.0,10.0,10.0,0.5,2,2.310353171344186e-07,0.04761871804555834,0.00831
1111,2.0,10.0,10.0,0.5,3,2.2832153249445497e-07,0.047618722634475384,0.008320000000000001
1112,2.0,10.0,10.0,0.5,4,2.290146417969266e-07,0.04761872237995787,0.008320000000000001
1113,2.0,10.0,10.0,1.0,2,2.1253708945749078e-07,0.09090882499254833,0.00821
1114,2.0,10.0,10.0,1.0,3,2.1334470581559635e-07,0.09090882540354675,0.008199999999999999
1115,2.0,10.0,10.0,1.0,4,2.1287090284405993e-07,0.09090882159339181,0.00818
1116,2.0,10.0,10.0,2.0,2,1.9180787117348542e-07,0.16666646379470704,0.00733
1117,2.0,10.0,10.0,2.0,3,1.918923127664303e-07,0.1666664626055638,0.00728
1118,2.0,10.0,10.0,2.0,4,1.883514947791139e-07,0.16666647077327224,0.00725
1119,2.0,10.0,10.0,5.0,2,3.236336686274225e-08,0.3333330405633521,0.005860000000000001
1120,2.0,10.0,10.0,5.0,3,5.971825083927422e-08,0.3333329434820437,0.005810000000000001
1121,2.0,10.0,10.0,5.0,4,1.1350519791008314e-07,0.3333328314529987,0.005770000000000001
1122,2.0,10.0,10.0,10.0,2,6.819064266974297e-07,0.5000007309000967,0.00557
1123,2.0,10.0,10.0,10.0,3,1.258303403252974e-07,0.49999989605078815,0.006350000000000001
1124,2.0,10.0,10.0,10.0,4,8.302927081079386e-08,0.4999998632581008,0.00642
1125,5.0,0.5,0.5,0.5,2,2.889438947764775e-07,0.4999999918446428,0.30057
1126,5.0,0.5,0.5,0.5,3,3.157425594956504e-07,0.5000001177785849,0.30218
1127,5.0,0.5,0.5,0.5,4,2.835684409688608e-07,0.5000000021096409,0.30766000000000004
1128,5.0,0.5,0.5,1.0,2,2.9303430881262687e-07,0.6666665252921364,0.31011
1129,5.0,0.5,0.5,1.0,3,2.961978690143706e-07,0.6666668326025326,0.31692000000000004
1130,5.0,0.5,0.5,1.0,4,3.0300332467991535e-07,0.666666539702528,0.32387
1131,5.0,0.5,0.5,2.0,2,2.832937324073543e-07,0.799999905459878,0.32205
1132,5.0,0.5,0.5,2.0,3,3.0936188603079883e-07,0.8000001454902335,0.33476
1133,5.0,0.5,0.5,2.0,4,3.012401222267004e-07,0.8000001115835187,0.3507
1134,5.0,0.5,0.5,5.0,2,3.045328277324944e-07,0.9090910262557151,0.34558
1135,5.0,0.5,0.5,5.0,3,2.913171100318966e-07,0.9090907556742571,0.38963
1136,5.0,0.5,0.5,5.0,4,2.9228464151614024e-07,0.909090960258539,0.44556
1137,5.0,0.5,0.5,10.0,2,2.8994989635398684e-07,0.9523808017255273,0.39062
1138,5.0,0.5,0.5,10.0,3,2.899689763373095e-07,0.9523808135236461,0.52089
1139,5.0,0.5,0.5,10.0,4,2.9009104454462715e-07,0.9523808414314924,0.78146
1140,5.0,0.5,1.0,0.5,2,3.2567532721129886e-07,0.3333331781397976,0.28942
1141,5.0,0.5,1.0,0.5,3,3.1920711259893786e-07,0.33333351329423255,0.29425999999999997
1142,5.0,0.5,1.0,0.5,4,3.162189410078217e-07,0.3333334170065407,0.29596
1143,5.0,0.5,1.0,1.0,2,3.07341582838215e-07,0.5000001694838843,0.30411
1144,5.0,0.5,1.0,1.0,3,2.984302549488323e-07,0.4999998917934556,0.31042000000000003
1145,5.0,0.5,1.0,1.0,4,2.901127777342542e-07,0.49999995361004923,0.31691
1146,5.0,0.5,1.0,2.0,2,3.144037480162574e-07,0.6666665483914289,0.31601
1147,5.0,0.5,1.0,2.0,3,2.9575789060589523e-07,0.666666766529249,0.33043
1148,5.0,0.5,1.0,2.0,4,3.020685545421277e-07,0.6666668332565443,0.34556
1149,5.0,0.5,1.0,5.0,2,2.939818604667438e-07,0.8333331878923186,0.34415
1150,5.0,0.5,1.0,5.0,3,2.8622809494168725e-07,0.8333334789935978,0.38717
1151,5.0,0.5,1.0,5.0,4,2.979887481034937e-07,0.8333331775587888,0.4418
1152,5.0,0.5,1.0,10.0,2,2.8811871075766207e-07,0.9090907973127634,0.3894
1153,5.0,0.5,1.0,10.0,3,2.923537677483924e-07,0.9090910653085763,0.51925
1154,5.0,0.5,1.0,10.0,4,2.9386798326785507e-07,0.9090908848636211,0.77896
1155,5.0,0.5,2.0,0.5,2,3.295690937309587e-07,0.19999996803210868,0.27826999999999996
1156,5.0,0.5,2.0,0.5,3,3.6060401476332983e-07,0.2000001881779858,0.27992
1157,5.0,0.5,2.0,0.5,4,3.306639237388237e-07,0.1999998644755711,0.28393
1158,5.0,0.5,2.0,1.0,2,3.1345652091910347e-07,0.3333332266121788,0.29395
1159,5.0,0.5,2.0,1.0,3,3.1152704304939854e-07,0.3333332167551622,0.29965
1160,5.0,0.5,2.0,1.0,4,3.384210067035709e-07,0.3333335127303048,0.30541
1161,5.0,0.5,2.0,2.0,2,3.216199537296756e-07,0.49999985929386837,0.30885
1162,5.0,0.5,2.0,2.0,3,3.1656268645154625e-07,0.49999993694140543,0.32231
1163,5.0,0.5,2.0,2.0,4,3.0627859684180993e-07,0.4999998397603792,0.33817
1164,5.0,0.5,2.0,5.0,2,3.076076922746449e-07,0.7142856272548075,0.3393
1165,5.0,0.5,2.0,5.0,3,2.971533167676067e-07,0.7142855824531162,0.38211
1166,5.0,0.5,2.0,5.0,4,2.954415216799402e-07,0.7142857189293411,0.43715000000000004
1167,5.0,0.5,2.0,10.0,2,2.95704845982294e-07,0.8333333681339804,0.38664
1168,5.0,0.5,2.0,10.0,3,2.999037746913048e-07,0.8333331735380329,0.51542
1169,5.0,0.5,2.0,10.0,4,2.932309390546215e-07,0.8333334257467518,0.7737
1170,5.0,0.5,5.0,0.5,2,3.866035475058074e-07,0.09090893852675172,0.25883
1171,5.0,0.5,5.0,0.5,3,3.7518122081194686e-07,0.09090920419378305,0.262
1172,5.0,0.5,5.0,0.5,4,3.8056555368546685e-07,0.09090884470846669,0.26373
1173,5.0,0.5,5.0,1.0,2,3.585020021713513e-07,0.1666665105834924,0.27637
1174,5.0,0.5,5.0,1.0,3,3.489294151243716e-07,0.16666661873390812,0.28263
1175,5.0,0.5,5.0,1.0,4,3.535011633237554e-07,0.16666648208533746,0.2877
1176,5.0,0.5,5.0,2.0,2,3.2761652257890033e-07,0.2857144356022565,0.29562
1177,5.0,0.5,5.0,2.0,3,3.2944209060908723e-07,0.28571411130638263,0.3087
1178,5.0,0.5,5.0,2.0,4,3.2842542021846287e-07,0.28571440497817013,0.32238
1179,5.0,0.5,5.0,5.0,2,3.1357726201603995e-07,0.5000000710401662,0.3304
1180,5.0,0.5,5.0,5.0,3,3.0909659188096837e-07,0.5000001092684012,0.37185
1181,5.0,0.5,5.0,5.0,4,3.0929142747448327e-07,0.5000001607671632,0.42487
1182,5.0,0.5,5.0,10.0,2,3.012830707283383e-07,0.6666665987886471,0.38039
1183,5.0,0.5,5.0,10.0,3,3.0216008676634596e-07,0.6666668179608644,0.50653
1184,5.0,0.5,5.0,10.0,4,3.033325321977163e-07,0.6666668139145444,0.76013
1185,5.0,0.5,10.0,0.5,2,3.9664188452864664e-07,0.047618893821589445,0.24367000000000003
1186,5.0,0.5,10.0,0.5,3,3.931686403181265e-07,0.047619062198548,0.24622
1187,5.0,0.5,10.0,0.5,4,3.916290120742895e-07,0.0476191685961593,0.24875
1188,5.0,0.5,10.0,1.0,2,3.6589050283222054e-07,0.0909090512381388,0.26188
1189,5.0,0.5,10.0,1.0,3,3.725291669199213e-07,0.09090886020974914,0.26730000000000004
1190,5.0,0.5,10.0,1.0,4,3.812406849248744e-07,0.09090923929773514,0.27282
1191,5.0,0.5,10.0,2.0,2,3.570780542945923e-07,0.16666687677253866,0.28184000000000003
1192,5.0,0.5,10.0,2.0,3,3.55046201143007e-07,0.1666668853131651,0.29431999999999997
1193,5.0,0.5,10.0,2.0,4,3.5355574749105674e-07,0.1666666725989891,0.30742
1194,5.0,0.5,10.0,5.0,2,3.2347034548325607e-07,0.3333331536174813,0.31957
